"metric","browser","version","avg","stdev","stdev%","","raw_values.."
"pageLoadTime_www.eurosport.com","Brave","125.1.66.118",1570.2,223.29733540729947,0.14220948631212552,"",1965,1419,1514,1476,1477
"totalBytes_www.eurosport.com","Brave","125.1.66.118",2841.8,8.043631020876083,0.00283047048380466,"",2833,2848,2847,2848,2833
"firstPaint_www.salon.com","Brave","125.1.66.118",1815.2,58.72989017527617,0.032354500978005823,"",1809,1767,1750,1879,1871
"largestContentfulPaint_www.salon.com","Brave","125.1.66.118",3119.8,79.65676368017972,0.025532650708436348,"",3082,3094,3021,3214,3188
"domContentLoadedTime_www.salon.com","Brave","125.1.66.118",1906.8,56.26011020252271,0.02950498751967837,"",1908,1856,1846,1974,1950
"pageLoadTime_www.salon.com","Brave","125.1.66.118",4869.6,179.1683565811776,0.03679323898907047,"",4774,5188,4766,4805,4815
"totalBytes_www.salon.com","Brave","125.1.66.118",729780.4,20.959484726490775,2.872026259747559e-05,"",729786,729803,729746,729781,729786
"firstPaint_www.buzzfeed.com","Brave","125.1.66.118",2267.6,94.99894736258923,0.04189404981592399,"",2189,2343,2315,2348,2143
"largestContentfulPaint_www.buzzfeed.com","Brave","125.1.66.118",2267.6,94.99894736258923,0.04189404981592399,"",2189,2343,2315,2348,2143
"domContentLoadedTime_www.buzzfeed.com","Brave","125.1.66.118",4871.8,1854.8224173758522,0.3807263059599844,"",3351,3818,7836,3818,5536
"pageLoadTime_www.buzzfeed.com","Brave","125.1.66.118",15000.0,0.0,0.0,"",15000,15000,15000,15000,15000
"totalBytes_www.buzzfeed.com","Brave","125.1.66.118",27549023.2,6063537.849906084,0.22009992172448728,"",32321339,32348945,18170644,30028810,24875378
"firstPaint_www.thedailybeast.com","Brave","125.1.66.118",2750.0,72.32910893962402,0.02630149415986328,"",2751,2728,2871,2720,2680
"largestContentfulPaint_www.thedailybeast.com","Brave","125.1.66.118",4137.0,310.7788602849299,0.07512179363909352,"",4458,4013,3686,4391,4137
"domContentLoadedTime_www.thedailybeast.com","Brave","125.1.66.118",5271.8,396.31641399265817,0.07517667855242197,"",4835,5538,4841,5563,5582
"pageLoadTime_www.thedailybeast.com","Brave","125.1.66.118",12068.4,700.1480557710634,0.05801498589465574,"",12834,11240,11984,12721,11563
"totalBytes_www.thedailybeast.com","Brave","125.1.66.118",2123170.8,27514.21097723865,0.012959019112941197,"",2074094,2136098,2131869,2136766,2137027
"firstPaint_www.independent.co.uk","Brave","125.1.66.118",1543.0,77.11355263505891,0.0499763788950479,"",1600,1563,1546,1595,1411
"largestContentfulPaint_www.independent.co.uk","Brave","125.1.66.118",1543.0,77.11355263505891,0.0499763788950479,"",1600,1563,1546,1595,1411
